type,duration,date,startTime,endTime,nemTime,quality,kwh,perKwh,channelType,channelIdentifier,cost,renewables,spotPerKwh,spikeStatus,tariffInformation,descriptor
Usage,30,2024-10-25,2024-10-25T12:30:01Z,2024-10-25T13:00:00Z,2024-10-25T23:00:00+10:00,billable,0,20.88303,controlledLoad,E2,0,8.362,12.89378,none,,low
Usage,30,2024-10-25,2024-10-25T13:00:01Z,2024-10-25T13:30:00Z,2024-10-25T23:30:00+10:00,billable,0,20.04033,controlledLoad,E2,0,8.416,12.08999,none,,veryLow
Usage,30,2024-10-25,2024-10-25T13:30:01Z,2024-10-25T14:00:00Z,2024-10-26T00:00:00+10:00,billable,0,21.34422,controlledLoad,E2,0,8.241,13.33367,none,,low
Usage,30,2024-10-26,2024-10-25T14:00:01Z,2024-10-25T14:30:00Z,2024-10-26T00:30:00+10:00,billable,0,18.64628,controlledLoad,E2,0,7.706,10.76033,none,,veryLow
Usage,30,2024-10-26,2024-10-25T14:30:01Z,2024-10-25T15:00:00Z,2024-10-26T01:00:00+10:00,billable,0,16.36141,controlledLoad,E2,0,7.151000000000001,8.58098,none,,veryLow
Usage,30,2024-10-26,2024-10-25T15:00:01Z,2024-10-25T15:30:00Z,2024-10-26T01:30:00+10:00,billable,0,16.55151,controlledLoad,E2,0,6.456,8.7623,none,,veryLow
Usage,30,2024-10-26,2024-10-25T15:30:01Z,2024-10-25T16:00:00Z,2024-10-26T02:00:00+10:00,billable,0,18.28325,controlledLoad,E2,0,6.2059999999999995,10.41406,none,,veryLow
Usage,30,2024-10-26,2024-10-25T16:00:01Z,2024-10-25T16:30:00Z,2024-10-26T02:30:00+10:00,billable,0,18.70983,controlledLoad,E2,0,6.409,10.82094,none,,veryLow
Usage,30,2024-10-26,2024-10-25T16:30:01Z,2024-10-25T17:00:00Z,2024-10-26T03:00:00+10:00,billable,0,16.57507,controlledLoad,E2,0,6.976,8.78477,none,,veryLow
Usage,30,2024-10-26,2024-10-25T17:00:01Z,2024-10-25T17:30:00Z,2024-10-26T03:30:00+10:00,billable,0,16.25225,controlledLoad,E2,0,7.617999999999999,8.47686,none,,veryLow
Usage,30,2024-10-26,2024-10-25T17:30:01Z,2024-10-25T18:00:00Z,2024-10-26T04:00:00+10:00,billable,0,16.25619,controlledLoad,E2,0,8.336,8.48062,none,,veryLow
Usage,30,2024-10-26,2024-10-25T18:00:01Z,2024-10-25T18:30:00Z,2024-10-26T04:30:00+10:00,billable,0,16.31979,controlledLoad,E2,0,8.747,8.54128,none,,veryLow
Usage,30,2024-10-26,2024-10-25T18:30:01Z,2024-10-25T19:00:00Z,2024-10-26T05:00:00+10:00,billable,0,16.30071,controlledLoad,E2,0,8.841000000000001,8.52308,none,,veryLow
Usage,30,2024-10-26,2024-10-25T19:00:01Z,2024-10-25T19:30:00Z,2024-10-26T05:30:00+10:00,billable,0,18.03195,controlledLoad,E2,0,10.473,10.17437,none,,veryLow
Usage,30,2024-10-26,2024-10-25T19:30:01Z,2024-10-25T20:00:00Z,2024-10-26T06:00:00+10:00,billable,0,15.53921,controlledLoad,E2,0,18.64,7.79675,none,,veryLow
Usage,30,2024-10-26,2024-10-25T20:00:01Z,2024-10-25T20:30:00Z,2024-10-26T06:30:00+10:00,billable,0,7.88243,controlledLoad,E2,0,35.045,0.49359,none,,veryLow
Usage,30,2024-10-26,2024-10-25T20:30:01Z,2024-10-25T21:00:00Z,2024-10-26T07:00:00+10:00,billable,0,7.58467,controlledLoad,E2,0,51.42099999999999,0.20958,none,,veryLow
Usage,30,2024-10-26,2024-10-25T21:00:01Z,2024-10-25T21:30:00Z,2024-10-26T07:30:00+10:00,billable,0,14.30682,controlledLoad,E2,0,63.824999999999996,6.62128,none,,veryLow
Usage,30,2024-10-26,2024-10-25T21:30:01Z,2024-10-25T22:00:00Z,2024-10-26T08:00:00+10:00,billable,0,12.65533,controlledLoad,E2,0,69.625,5.04606,none,,veryLow
Usage,30,2024-10-26,2024-10-25T22:00:01Z,2024-10-25T22:30:00Z,2024-10-26T08:30:00+10:00,billable,0,8.51853,controlledLoad,E2,0,73.639,1.10031,none,,veryLow
Usage,30,2024-10-26,2024-10-25T22:30:01Z,2024-10-25T23:00:00Z,2024-10-26T09:00:00+10:00,billable,0,6.76783,controlledLoad,E2,0,74.79599999999999,-0.56953,none,,extremelyLow
Usage,30,2024-10-26,2024-10-25T23:00:01Z,2024-10-25T23:30:00Z,2024-10-26T09:30:00+10:00,billable,0,13.98469,controlledLoad,E2,0,79.947,6.31403,none,,veryLow
Usage,30,2024-10-26,2024-10-25T23:30:01Z,2024-10-26T00:00:00Z,2024-10-26T10:00:00+10:00,billable,0,8.58857,controlledLoad,E2,0,78.467,1.16712,none,,veryLow
Usage,30,2024-10-26,2024-10-26T00:00:01Z,2024-10-26T00:30:00Z,2024-10-26T10:30:00+10:00,billable,0,6.77623,controlledLoad,E2,0,79.56,-0.56152,none,,extremelyLow
Usage,30,2024-10-26,2024-10-26T00:30:01Z,2024-10-26T01:00:00Z,2024-10-26T11:00:00+10:00,billable,0,2.54097,controlledLoad,E2,0,80.274,-4.60118,none,,extremelyLow
Usage,30,2024-10-26,2024-10-26T01:00:01Z,2024-10-26T01:30:00Z,2024-10-26T11:30:00+10:00,billable,0,2.60833,controlledLoad,E2,0,81.219,-4.53693,none,,extremelyLow
Usage,30,2024-10-26,2024-10-26T01:30:01Z,2024-10-26T02:00:00Z,2024-10-26T12:00:00+10:00,billable,0,2.60785,controlledLoad,E2,0,81.074,-4.53739,none,,extremelyLow
Usage,30,2024-10-26,2024-10-26T02:00:01Z,2024-10-26T02:30:00Z,2024-10-26T12:30:00+10:00,billable,0,2.59774,controlledLoad,E2,0,81.05799999999999,-4.54703,none,,extremelyLow
Usage,30,2024-10-26,2024-10-26T02:30:01Z,2024-10-26T03:00:00Z,2024-10-26T13:00:00+10:00,billable,0,2.5449,controlledLoad,E2,0,81.47,-4.59743,none,,extremelyLow
Usage,30,2024-10-26,2024-10-26T03:00:01Z,2024-10-26T03:30:00Z,2024-10-26T13:30:00+10:00,billable,0,2.63579,controlledLoad,E2,0,82.175,-4.51074,none,,extremelyLow
Usage,30,2024-10-26,2024-10-26T03:30:01Z,2024-10-26T04:00:00Z,2024-10-26T14:00:00+10:00,billable,0,7.79203,controlledLoad,E2,0,84.696,0.40737,none,,veryLow
Usage,30,2024-10-26,2024-10-26T04:00:01Z,2024-10-26T04:30:00Z,2024-10-26T14:30:00+10:00,billable,0,8.25282,controlledLoad,E2,0,83.292,0.84687,none,,veryLow
Usage,30,2024-10-26,2024-10-26T04:30:01Z,2024-10-26T05:00:00Z,2024-10-26T15:00:00+10:00,billable,0,12.64477,controlledLoad,E2,0,76.295,5.03599,none,,veryLow
Usage,30,2024-10-26,2024-10-26T05:00:01Z,2024-10-26T05:30:00Z,2024-10-26T15:30:00+10:00,billable,0,25.91466,controlledLoad,E2,0,69.648,17.69303,none,,low
Usage,30,2024-10-26,2024-10-26T05:30:01Z,2024-10-26T06:00:00Z,2024-10-26T16:00:00+10:00,billable,0,9.49572,controlledLoad,E2,0,61.241,2.03237,none,,veryLow
Usage,30,2024-10-26,2024-10-26T06:00:01Z,2024-10-26T06:30:00Z,2024-10-26T16:30:00+10:00,billable,0,12.84817,controlledLoad,E2,0,53.367,5.22999,none,,veryLow
Usage,30,2024-10-26,2024-10-26T06:30:01Z,2024-10-26T07:00:00Z,2024-10-26T17:00:00+10:00,billable,0,15.42606,controlledLoad,E2,0,40.522000000000006,7.68883,none,,veryLow
Usage,30,2024-10-26,2024-10-26T07:00:01Z,2024-10-26T07:30:00Z,2024-10-26T17:30:00+10:00,billable,0,26.22269,controlledLoad,E2,0,22.442,17.98683,none,,low
Usage,30,2024-10-26,2024-10-26T07:30:01Z,2024-10-26T08:00:00Z,2024-10-26T18:00:00+10:00,billable,0,34.04287,controlledLoad,E2,0,9.313,25.44585,none,,neutral
Usage,30,2024-10-26,2024-10-26T08:00:01Z,2024-10-26T08:30:00Z,2024-10-26T18:30:00+10:00,billable,0,39.15272,controlledLoad,E2,0,1.8599999999999999,30.31971,none,,neutral
Usage,30,2024-10-26,2024-10-26T08:30:01Z,2024-10-26T09:00:00Z,2024-10-26T19:00:00+10:00,billable,0,35.71892,controlledLoad,E2,0,0.779,27.04449,none,,neutral
Usage,30,2024-10-26,2024-10-26T09:00:01Z,2024-10-26T09:30:00Z,2024-10-26T19:30:00+10:00,billable,0,28.38818,controlledLoad,E2,0,1.154,20.05231,none,,low
Usage,30,2024-10-26,2024-10-26T09:30:01Z,2024-10-26T10:00:00Z,2024-10-26T20:00:00+10:00,billable,0,24.60285,controlledLoad,E2,0,1.646,16.4418,none,,low
Usage,30,2024-10-26,2024-10-26T10:00:01Z,2024-10-26T10:30:00Z,2024-10-26T20:30:00+10:00,billable,0,22.35734,controlledLoad,E2,0,2.371,14.3,none,,low
Usage,30,2024-10-26,2024-10-26T10:30:01Z,2024-10-26T11:00:00Z,2024-10-26T21:00:00+10:00,billable,0,21.51992,controlledLoad,E2,0,3.084,13.50125,none,,low
Usage,30,2024-10-26,2024-10-26T11:00:01Z,2024-10-26T11:30:00Z,2024-10-26T21:30:00+10:00,billable,0,23.2736,controlledLoad,E2,0,3.946,15.17394,none,,low
Usage,30,2024-10-26,2024-10-26T11:30:01Z,2024-10-26T12:00:00Z,2024-10-26T22:00:00+10:00,billable,0,21.01862,controlledLoad,E2,0,5.339,13.0231,none,,low
Usage,30,2024-10-26,2024-10-26T12:00:01Z,2024-10-26T12:30:00Z,2024-10-26T22:30:00+10:00,billable,0,21.14951,controlledLoad,E2,0,5.707,13.14795,none,,low
Usage,30,2024-10-26,2024-10-26T12:30:01Z,2024-10-26T13:00:00Z,2024-10-26T23:00:00+10:00,billable,0,20.18219,controlledLoad,E2,0,5.0729999999999995,12.2253,none,,veryLow
Usage,30,2024-10-26,2024-10-26T13:00:01Z,2024-10-26T13:30:00Z,2024-10-26T23:30:00+10:00,billable,0,18.42179,controlledLoad,E2,0,4.6129999999999995,10.5462,none,,veryLow
Usage,30,2024-10-26,2024-10-26T13:30:01Z,2024-10-26T14:00:00Z,2024-10-27T00:00:00+10:00,billable,0,18.08933,controlledLoad,E2,0,4.756,10.2291,none,,veryLow
Usage,30,2024-10-27,2024-10-26T14:00:01Z,2024-10-26T14:30:00Z,2024-10-27T00:30:00+10:00,billable,0,18.47654,controlledLoad,E2,0,4.945,10.59843,none,,veryLow
Usage,30,2024-10-27,2024-10-26T14:30:01Z,2024-10-26T15:00:00Z,2024-10-27T01:00:00+10:00,billable,0,16.20307,controlledLoad,E2,0,4.787,8.42995,none,,veryLow
Usage,30,2024-10-27,2024-10-26T15:00:01Z,2024-10-26T15:30:00Z,2024-10-27T01:30:00+10:00,billable,0,15.66117,controlledLoad,E2,0,4.9799999999999995,7.91308,none,,veryLow
Usage,30,2024-10-27,2024-10-26T15:30:01Z,2024-10-26T16:00:00Z,2024-10-27T02:00:00+10:00,billable,0,15.64687,controlledLoad,E2,0,5.393,7.89944,none,,veryLow
Usage,30,2024-10-27,2024-10-26T16:00:01Z,2024-10-26T16:30:00Z,2024-10-27T02:30:00+10:00,billable,0,16.07208,controlledLoad,E2,0,5.9670000000000005,8.30501,none,,veryLow
Usage,30,2024-10-27,2024-10-26T16:30:01Z,2024-10-26T17:00:00Z,2024-10-27T03:00:00+10:00,billable,0,16.01442,controlledLoad,E2,0,5.995,8.25002,none,,veryLow
Usage,30,2024-10-27,2024-10-26T17:00:01Z,2024-10-26T17:30:00Z,2024-10-27T03:30:00+10:00,billable,0,15.66459,controlledLoad,E2,0,6.412,7.91634,none,,veryLow
Usage,30,2024-10-27,2024-10-26T17:30:01Z,2024-10-26T18:00:00Z,2024-10-27T04:00:00+10:00,billable,0,15.76857,controlledLoad,E2,0,7.095999999999999,8.01552,none,,veryLow
Usage,30,2024-10-27,2024-10-26T18:00:01Z,2024-10-26T18:30:00Z,2024-10-27T04:30:00+10:00,billable,0,15.43412,controlledLoad,E2,0,7.028,7.69652,none,,veryLow
Usage,30,2024-10-27,2024-10-26T18:30:01Z,2024-10-26T19:00:00Z,2024-10-27T05:00:00+10:00,billable,0,15.54926,controlledLoad,E2,0,6.683,7.80634,none,,veryLow
Usage,30,2024-10-27,2024-10-26T19:00:01Z,2024-10-26T19:30:00Z,2024-10-27T05:30:00+10:00,billable,0,15.5456,controlledLoad,E2,0,7.449,7.80285,none,,veryLow
Usage,30,2024-10-27,2024-10-26T19:30:01Z,2024-10-26T20:00:00Z,2024-10-27T06:00:00+10:00,billable,0,15.16503,controlledLoad,E2,0,14.115,7.43985,none,,veryLow
Usage,30,2024-10-27,2024-10-26T20:00:01Z,2024-10-26T20:30:00Z,2024-10-27T06:30:00+10:00,billable,0,14.5809,controlledLoad,E2,0,22.997,6.8827,none,,veryLow
Usage,30,2024-10-27,2024-10-26T20:30:01Z,2024-10-26T21:00:00Z,2024-10-27T07:00:00+10:00,billable,0,13.45502,controlledLoad,E2,0,37.972,5.80882,none,,veryLow
Usage,30,2024-10-27,2024-10-26T21:00:01Z,2024-10-26T21:30:00Z,2024-10-27T07:30:00+10:00,billable,0,15.93065,controlledLoad,E2,0,43.104,8.17011,none,,veryLow
Usage,30,2024-10-27,2024-10-26T21:30:01Z,2024-10-26T22:00:00Z,2024-10-27T08:00:00+10:00,billable,0,13.99149,controlledLoad,E2,0,51.62799999999999,6.32051,none,,veryLow
Usage,30,2024-10-27,2024-10-26T22:00:01Z,2024-10-26T22:30:00Z,2024-10-27T08:30:00+10:00,billable,0,10.9474,controlledLoad,E2,0,62.659,3.41701,none,,veryLow
Usage,30,2024-10-27,2024-10-26T22:30:01Z,2024-10-26T23:00:00Z,2024-10-27T09:00:00+10:00,billable,0,9.93634,controlledLoad,E2,0,71.83500000000001,2.45264,none,,veryLow
Usage,30,2024-10-27,2024-10-26T23:00:01Z,2024-10-26T23:30:00Z,2024-10-27T09:30:00+10:00,billable,0,8.90354,controlledLoad,E2,0,77.562,1.46754,none,,veryLow
Usage,30,2024-10-27,2024-10-26T23:30:01Z,2024-10-27T00:00:00Z,2024-10-27T10:00:00+10:00,billable,0,9.15206,controlledLoad,E2,0,80.702,1.70458,none,,veryLow
Usage,30,2024-10-27,2024-10-27T00:00:01Z,2024-10-27T00:30:00Z,2024-10-27T10:30:00+10:00,billable,0,7.44989,controlledLoad,E2,0,82.45,0.08103,none,,veryLow
Usage,30,2024-10-27,2024-10-27T00:30:01Z,2024-10-27T01:00:00Z,2024-10-27T11:00:00+10:00,billable,0,2.60877,controlledLoad,E2,0,79.674,-4.53651,none,,extremelyLow
Usage,30,2024-10-27,2024-10-27T01:00:01Z,2024-10-27T01:30:00Z,2024-10-27T11:30:00+10:00,billable,0,2.846,controlledLoad,E2,0,83.341,-4.31024,none,,extremelyLow
Usage,30,2024-10-27,2024-10-27T01:30:01Z,2024-10-27T02:00:00Z,2024-10-27T12:00:00+10:00,billable,0,13.64011,controlledLoad,E2,0,88.083,5.98536,none,,veryLow
Usage,30,2024-10-27,2024-10-27T02:00:01Z,2024-10-27T02:30:00Z,2024-10-27T12:30:00+10:00,billable,0,8.84253,controlledLoad,E2,0,87.383,1.40935,none,,veryLow
Usage,30,2024-10-27,2024-10-27T02:30:01Z,2024-10-27T03:00:00Z,2024-10-27T13:00:00+10:00,billable,0,11.56743,controlledLoad,E2,0,90.168,4.0084,none,,veryLow
Usage,30,2024-10-27,2024-10-27T03:00:01Z,2024-10-27T03:30:00Z,2024-10-27T13:30:00+10:00,billable,0,7.4622,controlledLoad,E2,0,87.645,0.09277,none,,veryLow
Usage,30,2024-10-27,2024-10-27T03:30:01Z,2024-10-27T04:00:00Z,2024-10-27T14:00:00+10:00,billable,0,11.49708,controlledLoad,E2,0,82.57600000000001,3.9413,none,,veryLow
Usage,30,2024-10-27,2024-10-27T04:00:01Z,2024-10-27T04:30:00Z,2024-10-27T14:30:00+10:00,billable,0,11.73904,controlledLoad,E2,0,81.706,4.17209,none,,veryLow
Usage,30,2024-10-27,2024-10-27T04:30:01Z,2024-10-27T05:00:00Z,2024-10-27T15:00:00+10:00,billable,0,12.93125,controlledLoad,E2,0,77.203,5.30924,none,,veryLow
Usage,30,2024-10-27,2024-10-27T05:00:01Z,2024-10-27T05:30:00Z,2024-10-27T15:30:00+10:00,billable,0,8.48945,controlledLoad,E2,0,66.628,1.07258,none,,veryLow
Usage,30,2024-10-27,2024-10-27T05:30:01Z,2024-10-27T06:00:00Z,2024-10-27T16:00:00+10:00,billable,0,13.62096,controlledLoad,E2,0,60.733000000000004,5.96709,none,,veryLow
Usage,30,2024-10-27,2024-10-27T06:00:01Z,2024-10-27T06:30:00Z,2024-10-27T16:30:00+10:00,billable,0,8.61895,controlledLoad,E2,0,52.493,1.1961,none,,veryLow
Usage,30,2024-10-27,2024-10-27T06:30:01Z,2024-10-27T07:00:00Z,2024-10-27T17:00:00+10:00,billable,0,13.6269,controlledLoad,E2,0,41.174,5.97276,none,,veryLow
Usage,30,2024-10-27,2024-10-27T07:00:01Z,2024-10-27T07:30:00Z,2024-10-27T17:30:00+10:00,billable,0,19.6946,controlledLoad,E2,0,27.201999999999998,11.76023,none,,veryLow
Usage,30,2024-10-27,2024-10-27T07:30:01Z,2024-10-27T08:00:00Z,2024-10-27T18:00:00+10:00,billable,0,17.48712,controlledLoad,E2,0,12.139,9.6547,none,,veryLow
Usage,30,2024-10-27,2024-10-27T08:00:01Z,2024-10-27T08:30:00Z,2024-10-27T18:30:00+10:00,billable,0,17.38256,controlledLoad,E2,0,5.163,9.55497,none,,veryLow
Usage,30,2024-10-27,2024-10-27T08:30:01Z,2024-10-27T09:00:00Z,2024-10-27T19:00:00+10:00,billable,0,18.2008,controlledLoad,E2,0,4.274,10.33542,none,,veryLow
Usage,30,2024-10-27,2024-10-27T09:00:01Z,2024-10-27T09:30:00Z,2024-10-27T19:30:00+10:00,billable,0,17.51161,controlledLoad,E2,0,3.8449999999999998,9.67806,none,,veryLow
Usage,30,2024-10-27,2024-10-27T09:30:01Z,2024-10-27T10:00:00Z,2024-10-27T20:00:00+10:00,billable,0,15.69687,controlledLoad,E2,0,3.145,7.94713,none,,veryLow
