Date,Channel Type,Per kWh,Renewables,Descriptor,Spike Status
2024-10-06,controlledLoad,15.76678,18.315,veryLow,none
2024-10-06,controlledLoad,16.1234,17.435000000000002,veryLow,none
2024-10-06,controlledLoad,15.70139,16.945,veryLow,none
2024-10-06,controlledLoad,15.75999,16.454,veryLow,none
2024-10-06,controlledLoad,13.64426,17.679000000000002,veryLow,none
2024-10-06,controlledLoad,13.50161,19.326999999999998,veryLow,none
2024-10-06,controlledLoad,13.00059,19.997999999999998,veryLow,none
2024-10-06,controlledLoad,13.93819,20.346,veryLow,none
2024-10-06,controlledLoad,13.93798,20.782999999999998,veryLow,none
2024-10-06,controlledLoad,14.32412,20.36,veryLow,none
2024-10-06,controlledLoad,13.43125,20.174,veryLow,none
2024-10-06,controlledLoad,14.34123,20.586,veryLow,none
2024-10-07,controlledLoad,13.13108,21.394,veryLow,none
2024-10-07,controlledLoad,14.30278,20.681,veryLow,none
2024-10-07,controlledLoad,14.29536,20.244999999999997,veryLow,none
2024-10-07,controlledLoad,14.72328,20.016000000000002,veryLow,none
2024-10-07,controlledLoad,15.66005,20.077,veryLow,none
2024-10-07,controlledLoad,15.20617,19.814,veryLow,none
2024-10-07,controlledLoad,15.90869,18.547,veryLow,none
2024-10-07,controlledLoad,15.84008,18.372,veryLow,none
2024-10-07,controlledLoad,14.15855,19.402,veryLow,none
2024-10-07,controlledLoad,14.18784,20.892,veryLow,none
2024-10-07,controlledLoad,14.22599,22.477,veryLow,none
2024-10-07,controlledLoad,13.80594,26.417,veryLow,none
2024-10-07,controlledLoad,11.17172,40.044999999999995,veryLow,none
2024-10-07,controlledLoad,5.34835,60.912,extremelyLow,none
2024-10-07,controlledLoad,3.10804,75.41799999999999,extremelyLow,none
2024-10-07,controlledLoad,3.32925,82.15599999999999,extremelyLow,none
2024-10-07,controlledLoad,2.72872,85.22999999999999,extremelyLow,none
2024-10-07,controlledLoad,2.41652,84.709,extremelyLow,none
2024-10-07,controlledLoad,2.03556,82.61,extremelyLow,none
2024-10-07,controlledLoad,1.5554,82.833,extremelyLow,none
2024-10-07,controlledLoad,1.60619,81.575,extremelyLow,none
2024-10-07,controlledLoad,1.7629,81.915,extremelyLow,none
2024-10-07,controlledLoad,1.44529,82.36,extremelyLow,none
2024-10-07,controlledLoad,1.56769,82.528,extremelyLow,none
2024-10-07,controlledLoad,1.65355,83.159,extremelyLow,none
2024-10-07,controlledLoad,1.96469,82.045,extremelyLow,none
2024-10-07,controlledLoad,2.35322,85.978,extremelyLow,none
2024-10-07,controlledLoad,2.36205,85.672,extremelyLow,none
2024-10-07,controlledLoad,2.23187,84.59100000000001,extremelyLow,none
2024-10-07,controlledLoad,3.10613,84.794,extremelyLow,none
2024-10-07,controlledLoad,4.36378,82.562,extremelyLow,none
2024-10-07,controlledLoad,10.20808,78.716,veryLow,none
2024-10-07,controlledLoad,5.3694,67.482,extremelyLow,none
2024-10-07,controlledLoad,9.35903,52.579,veryLow,none
2024-10-07,controlledLoad,14.93726,34.105000000000004,veryLow,none
2024-10-07,controlledLoad,15.35753,22.689999999999998,veryLow,none
2024-10-07,controlledLoad,19.05244,16.928,veryLow,none
2024-10-07,controlledLoad,19.07843,14.959,veryLow,none
2024-10-07,controlledLoad,17.64443,13.406,veryLow,none
2024-10-07,controlledLoad,18.02626,12.872,veryLow,none
2024-10-07,controlledLoad,17.27242,11.761000000000001,veryLow,none
2024-10-07,controlledLoad,17.20195,10.068000000000001,veryLow,none
2024-10-07,controlledLoad,17.04004,8.944,veryLow,none
2024-10-07,controlledLoad,16.53074,8.221,veryLow,none
2024-10-07,controlledLoad,15.77165,7.881,veryLow,none
2024-10-07,controlledLoad,16.09341,7.442,veryLow,none
2024-10-07,controlledLoad,21.42281,6.832000000000001,low,none
2024-10-07,controlledLoad,19.30393,6.042,veryLow,none
2024-10-08,controlledLoad,18.22095,5.657,veryLow,none
2024-10-08,controlledLoad,16.6956,5.853,veryLow,none
2024-10-08,controlledLoad,16.83918,5.0680000000000005,veryLow,none
2024-10-08,controlledLoad,16.0443,4.266,veryLow,none
2024-10-08,controlledLoad,16.19509,4.054,veryLow,none
2024-10-08,controlledLoad,16.87379,3.837,veryLow,none
2024-10-08,controlledLoad,16.42671,3.344,veryLow,none
2024-10-08,controlledLoad,16.74978,3.305,veryLow,none
2024-10-08,controlledLoad,17.42838,3.505,veryLow,none
2024-10-08,controlledLoad,17.30504,3.772,veryLow,none
2024-10-08,controlledLoad,19.87129,3.6839999999999997,veryLow,none
2024-10-08,controlledLoad,27.85108,5.459,low,none
2024-10-08,controlledLoad,26.85542,14.966,low,none
2024-10-08,controlledLoad,14.33085,31.401,veryLow,none
2024-10-08,controlledLoad,15.53089,45.025999999999996,veryLow,none
2024-10-08,controlledLoad,17.62946,50.865,veryLow,none
2024-10-08,controlledLoad,18.37662,53.356,veryLow,none
2024-10-08,controlledLoad,15.5557,56.962,veryLow,none
2024-10-08,controlledLoad,28.58882,58.861,low,none
2024-10-08,controlledLoad,14.01541,59.736,veryLow,none
2024-10-08,controlledLoad,14.7045,57.859,veryLow,none
2024-10-08,controlledLoad,12.4411,59.794000000000004,veryLow,none
2024-10-08,controlledLoad,18.04623,63.978,veryLow,none
2024-10-08,controlledLoad,16.04174,63.294,veryLow,none
2024-10-08,controlledLoad,17.99572,61.853,veryLow,none
2024-10-08,controlledLoad,14.01006,59.465999999999994,veryLow,none
2024-10-08,controlledLoad,13.50719,58.882999999999996,veryLow,none
2024-10-08,controlledLoad,23.40609,61.909000000000006,low,none
2024-10-08,controlledLoad,17.75523,57.13,veryLow,none
2024-10-08,controlledLoad,17.6863,52.800999999999995,veryLow,none
2024-10-08,controlledLoad,18.98875,50.358999999999995,veryLow,none
2024-10-08,controlledLoad,20.11744,48.528999999999996,veryLow,none
2024-10-08,controlledLoad,15.16166,44.194,veryLow,none
2024-10-08,controlledLoad,19.34071,33.828,veryLow,none
2024-10-08,controlledLoad,21.82555,25.629999999999995,low,none
2024-10-08,controlledLoad,31.17844,16.824,neutral,none
2024-10-08,controlledLoad,33.50183,13.001999999999999,neutral,none
2024-10-08,controlledLoad,34.31724,14.774999999999999,neutral,none
2024-10-08,controlledLoad,25.15315,16.272000000000002,low,none
2024-10-08,controlledLoad,23.74582,18.346999999999998,low,none
2024-10-08,controlledLoad,22.46415,22.072,low,none
2024-10-08,controlledLoad,19.98053,23.666999999999998,veryLow,none
2024-10-08,controlledLoad,22.40943,24.312,low,none
2024-10-08,controlledLoad,19.73949,24.559,veryLow,none
2024-10-08,controlledLoad,20.65176,24.927,low,none
2024-10-08,controlledLoad,18.68521,25.734,veryLow,none
2024-10-08,controlledLoad,18.76826,26.247999999999998,veryLow,none
2024-10-08,controlledLoad,15.92519,27.227,veryLow,none
2024-10-09,controlledLoad,15.47338,27.078000000000003,veryLow,none
2024-10-09,controlledLoad,15.57041,28.050000000000004,veryLow,none
2024-10-09,controlledLoad,14.2423,28.774,veryLow,none
2024-10-09,controlledLoad,13.92676,29.602,veryLow,none
2024-10-09,controlledLoad,13.92772,29.993,veryLow,none
2024-10-09,controlledLoad,14.00882,29.557,veryLow,none
2024-10-09,controlledLoad,13.94607,29.502,veryLow,none
2024-10-09,controlledLoad,14.78677,28.961,veryLow,none
2024-10-09,controlledLoad,16.0262,27.462999999999997,veryLow,none
2024-10-09,controlledLoad,14.81844,23.061,veryLow,none
2024-10-09,controlledLoad,19.95914,21.059,veryLow,none
2024-10-09,controlledLoad,22.83579,20.315,low,none
2024-10-09,controlledLoad,17.45804,26.418999999999997,veryLow,none
2024-10-09,controlledLoad,12.74916,38.73,veryLow,none
2024-10-09,controlledLoad,11.70883,48.026,veryLow,none
2024-10-09,controlledLoad,12.59856,54.373000000000005,veryLow,none
2024-10-09,controlledLoad,13.59895,57.304,veryLow,none
2024-10-09,controlledLoad,12.75668,60.553999999999995,veryLow,none
2024-10-09,controlledLoad,16.03573,61.016999999999996,veryLow,none
2024-10-09,controlledLoad,12.78958,58.374,veryLow,none
2024-10-09,controlledLoad,15.9383,55.245,veryLow,none
2024-10-09,controlledLoad,18.33095,58.962,veryLow,none
2024-10-09,controlledLoad,18.20828,58.459,veryLow,none
2024-10-09,controlledLoad,16.9715,55.782,veryLow,none
2024-10-09,controlledLoad,14.20247,56.377,veryLow,none
2024-10-09,controlledLoad,17.31393,58.401,veryLow,none
2024-10-09,controlledLoad,11.98936,56.241,veryLow,none
2024-10-09,controlledLoad,12.01604,56.111,veryLow,none
2024-10-09,controlledLoad,11.642,53.717999999999996,veryLow,none
2024-10-09,controlledLoad,19.04406,53.776999999999994,veryLow,none
2024-10-09,controlledLoad,13.28837,51.544000000000004,veryLow,none
2024-10-09,controlledLoad,14.34461,49.708999999999996,veryLow,none
2024-10-09,controlledLoad,13.621,45.019,veryLow,none
2024-10-09,controlledLoad,13.82532,39.083,veryLow,none
2024-10-09,controlledLoad,31.35631,27.388,neutral,none
2024-10-09,controlledLoad,18.84962,16.356,veryLow,none
2024-10-09,controlledLoad,31.80972,12.516,neutral,none
2024-10-09,controlledLoad,28.46879,13.141,low,none
2024-10-09,controlledLoad,24.79361,13.320000000000002,low,none
2024-10-09,controlledLoad,22.37397,13.084999999999999,low,none
2024-10-09,controlledLoad,20.61995,13.333,low,none
2024-10-09,controlledLoad,15.40914,13.919,veryLow,none
2024-10-09,controlledLoad,14.91938,14.572,veryLow,none
2024-10-09,controlledLoad,14.93841,14.721,veryLow,none
2024-10-09,controlledLoad,15.93502,14.357000000000001,veryLow,none
2024-10-09,controlledLoad,16.0144,14.533,veryLow,none
2024-10-09,controlledLoad,15.66074,14.251,veryLow,none
2024-10-09,controlledLoad,14.95379,14.633,veryLow,none
2024-10-10,controlledLoad,15.56464,15.107000000000001,veryLow,none
2024-10-10,controlledLoad,15.66459,15.218000000000002,veryLow,none
2024-10-10,controlledLoad,15.43777,14.957,veryLow,none
2024-10-10,controlledLoad,15.34167,15.160000000000002,veryLow,none
2024-10-10,controlledLoad,15.43777,15.219,veryLow,none
2024-10-10,controlledLoad,15.43777,15.564,veryLow,none
2024-10-10,controlledLoad,15.66459,14.854999999999999,veryLow,none
2024-10-10,controlledLoad,16.93298,13.725999999999999,veryLow,none
2024-10-10,controlledLoad,18.08259,11.615,veryLow,none
2024-10-10,controlledLoad,17.40967,10.984,veryLow,none
2024-10-10,controlledLoad,20.83197,10.387,low,none
2024-10-10,controlledLoad,31.60496,11.124,neutral,none
2024-10-10,controlledLoad,16.18445,19.5,veryLow,none
2024-10-10,controlledLoad,10.71976,35.807,veryLow,none
2024-10-10,controlledLoad,11.98243,47.183,veryLow,none
2024-10-10,controlledLoad,13.19828,55.382,veryLow,none
2024-10-10,controlledLoad,6.68683,60.248000000000005,extremelyLow,none
2024-10-10,controlledLoad,4.0129,63.865,extremelyLow,none
2024-10-10,controlledLoad,2.37853,68.549,extremelyLow,none
2024-10-10,controlledLoad,1.43737,71.731,extremelyLow,none
2024-10-10,controlledLoad,1.50003,72.124,extremelyLow,none
2024-10-10,controlledLoad,2.0473,74.766,extremelyLow,none
2024-10-10,controlledLoad,3.78886,77.05499999999999,extremelyLow,none
2024-10-10,controlledLoad,2.6377,75.779,extremelyLow,none
2024-10-10,controlledLoad,2.07165,75.438,extremelyLow,none
2024-10-10,controlledLoad,1.03387,72.959,extremelyLow,none
2024-10-10,controlledLoad,1.74998,73.721,extremelyLow,none
2024-10-10,controlledLoad,3.38551,73.527,extremelyLow,none
2024-10-10,controlledLoad,5.79857,72.693,extremelyLow,none
2024-10-10,controlledLoad,15.05412,73.502,veryLow,none
2024-10-10,controlledLoad,14.2477,68.171,veryLow,none
2024-10-10,controlledLoad,7.57098,56.766000000000005,veryLow,none
2024-10-10,controlledLoad,12.66179,48.789,veryLow,none
2024-10-10,controlledLoad,16.63394,38.383,veryLow,none
2024-10-10,controlledLoad,17.16768,21.947,veryLow,none
2024-10-10,controlledLoad,29.84442,9.482,low,none
2024-10-10,controlledLoad,21.52623,3.8670000000000004,low,none
2024-10-10,controlledLoad,17.39813,3.798,veryLow,none
2024-10-10,controlledLoad,20.62745,4.364,low,none
2024-10-10,controlledLoad,22.25939,4.077,low,none
2024-10-10,controlledLoad,18.53526,3.6740000000000004,veryLow,none
2024-10-10,controlledLoad,17.25456,3.2849999999999997,veryLow,none
2024-10-10,controlledLoad,23.57749,3.018,low,none
2024-10-10,controlledLoad,18.92643,3.2070000000000003,veryLow,none
2024-10-10,controlledLoad,19.085,3.496,veryLow,none
2024-10-10,controlledLoad,15.84431,3.879,veryLow,none
2024-10-10,controlledLoad,16.24946,4.543,veryLow,none
2024-10-10,controlledLoad,15.56042,6.244000000000001,veryLow,none
2024-10-11,controlledLoad,16.5771,7.084,veryLow,none
2024-10-11,controlledLoad,17.1783,7.832999999999999,veryLow,none
2024-10-11,controlledLoad,16.17905,8.99,veryLow,none
2024-10-11,controlledLoad,16.07284,9.812,veryLow,none
2024-10-11,controlledLoad,16.37269,10.14,veryLow,none
2024-10-11,controlledLoad,16.23007,9.788,veryLow,none
2024-10-11,controlledLoad,16.59969,9.934999999999999,veryLow,none
2024-10-11,controlledLoad,16.3218,10.551,veryLow,none
2024-10-11,controlledLoad,19.46185,10.735999999999999,veryLow,none
2024-10-11,controlledLoad,19.41211,10.623000000000001,veryLow,none
2024-10-11,controlledLoad,20.75312,10.306,low,none
2024-10-11,controlledLoad,18.19626,11.355,veryLow,none
2024-10-11,controlledLoad,16.6886,20.162,veryLow,none
2024-10-11,controlledLoad,10.08162,35.667,veryLow,none
2024-10-11,controlledLoad,13.37522,48.08,veryLow,none
2024-10-11,controlledLoad,14.10925,51.99700000000001,veryLow,none
2024-10-11,controlledLoad,15.04674,57.903000000000006,veryLow,none
2024-10-11,controlledLoad,16.31798,63.352,veryLow,none
2024-10-11,controlledLoad,16.6405,66.084,veryLow,none
2024-10-11,controlledLoad,16.45188,67.232,veryLow,none
2024-10-11,controlledLoad,8.91044,67.067,veryLow,none
2024-10-11,controlledLoad,3.63765,65.861,extremelyLow,none
2024-10-11,controlledLoad,3.26308,68.197,extremelyLow,none
2024-10-11,controlledLoad,19.82636,78.202,veryLow,none
2024-10-11,controlledLoad,5.38104,75.13,extremelyLow,none
2024-10-11,controlledLoad,2.36489,72.241,extremelyLow,none
2024-10-11,controlledLoad,17.92965,74.847,veryLow,none
2024-10-11,controlledLoad,24.49323,73.691,low,none
2024-10-11,controlledLoad,14.06014,70.816,veryLow,none
2024-10-11,controlledLoad,13.90414,67.714,veryLow,none
2024-10-11,controlledLoad,16.82548,56.948,veryLow,none
2024-10-11,controlledLoad,10.69218,51.561,veryLow,none
2024-10-11,controlledLoad,17.66148,51.492000000000004,veryLow,none
2024-10-11,controlledLoad,7.61554,40.192,veryLow,none
2024-10-11,controlledLoad,18.68919,27.85,veryLow,none
2024-10-11,controlledLoad,17.94879,14.12,veryLow,none
2024-10-11,controlledLoad,16.77795,8.854,veryLow,none
2024-10-11,controlledLoad,18.61124,8.811,veryLow,none
2024-10-11,controlledLoad,19.97527,7.432999999999999,veryLow,none
2024-10-11,controlledLoad,19.33981,7.234999999999999,veryLow,none
2024-10-11,controlledLoad,19.34426,8.413,veryLow,none
2024-10-11,controlledLoad,17.40328,9.164,veryLow,none
2024-10-11,controlledLoad,17.13986,9.396,veryLow,none
2024-10-11,controlledLoad,16.75439,9.229,veryLow,none
2024-10-11,controlledLoad,18.82305,7.671,veryLow,none
2024-10-11,controlledLoad,18.98943,7.478,veryLow,none
2024-10-11,controlledLoad,17.12888,7.9479999999999995,veryLow,none
2024-10-11,controlledLoad,16.37083,8.535,veryLow,none
2024-10-12,controlledLoad,17.81282,9.009,veryLow,none
2024-10-12,controlledLoad,16.07112,9.782,veryLow,none
2024-10-12,controlledLoad,16.19387,9.785,veryLow,none
2024-10-12,controlledLoad,15.64961,10.334,veryLow,none
2024-10-12,controlledLoad,16.01442,10.441,veryLow,none
2024-10-12,controlledLoad,15.16138,11.616,veryLow,none
2024-10-12,controlledLoad,14.55437,12.778999999999998,veryLow,none
2024-10-12,controlledLoad,16.64738,12.296,veryLow,none
2024-10-12,controlledLoad,14.90535,13.526,veryLow,none
2024-10-12,controlledLoad,14.05386,14.285999999999998,veryLow,none
2024-10-12,controlledLoad,16.38305,15.058,veryLow,none
2024-10-12,controlledLoad,15.09015,17.724,veryLow,none
2024-10-12,controlledLoad,10.62354,27.709,veryLow,none
2024-10-12,controlledLoad,6.91838,42.426,extremelyLow,none
2024-10-12,controlledLoad,12.23401,52.699,veryLow,none
2024-10-12,controlledLoad,19.74569,59.111000000000004,veryLow,none
2024-10-12,controlledLoad,18.50643,60.99400000000001,veryLow,none
2024-10-12,controlledLoad,18.66279,59.667,veryLow,none
2024-10-12,controlledLoad,25.47414,59.99,low,none
2024-10-12,controlledLoad,17.58488,66.187,veryLow,none
2024-10-12,controlledLoad,18.47042,65.807,veryLow,none
2024-10-12,controlledLoad,45.85301,64.428,high,none
2024-10-12,controlledLoad,19.16829,62.708,veryLow,none
2024-10-12,controlledLoad,8.82562,63.958999999999996,veryLow,none
2024-10-12,controlledLoad,9.59345,65.101,veryLow,none
2024-10-12,controlledLoad,10.06437,70.931,veryLow,none
2024-10-12,controlledLoad,9.50014,70.91,veryLow,none
2024-10-12,controlledLoad,10.81641,73.909,veryLow,none
2024-10-12,controlledLoad,11.69637,71.237,veryLow,none
2024-10-12,controlledLoad,14.49447,66.06,veryLow,none
2024-10-12,controlledLoad,15.98923,61.27,veryLow,none
2024-10-12,controlledLoad,12.8386,58.074999999999996,veryLow,none
2024-10-12,controlledLoad,11.5317,53.730999999999995,veryLow,none
2024-10-12,controlledLoad,9.43761,47.635,veryLow,none
2024-10-12,controlledLoad,15.88709,34.595,veryLow,none
2024-10-12,controlledLoad,22.69153,22.041,low,none
2024-10-12,controlledLoad,23.43947,16.641000000000002,low,none
2024-10-12,controlledLoad,23.16514,16.695999999999998,low,none
2024-10-12,controlledLoad,19.58677,18.237000000000002,veryLow,none
2024-10-12,controlledLoad,17.28714,18.788,veryLow,none
2024-10-12,controlledLoad,17.81595,19.067999999999998,veryLow,none
2024-10-12,controlledLoad,16.09534,19.945,veryLow,none
2024-10-12,controlledLoad,15.31659,20.34,veryLow,none
2024-10-12,controlledLoad,14.29392,21.102999999999998,veryLow,none
2024-10-12,controlledLoad,12.92963,21.759,veryLow,none
